Employee_ID,Month,Department,Experience_Years,Base_Salary_INR,Attendance_Percent,Working_Days,Leave_Days,OT_Hours,Bonus_INR,Deductions_INR,Previous_Payroll_INR,Payroll_Cost_INR,Absenteeism_Risk,Anomaly
4549,Sep,Sales,15,39635,97,23,1,4,48,394,49931,40711,Low,0
4550,Sep,Finance,4,43376,86,20,3,20,7986,1656,40711,53997,Medium,0
4551,Apr,HR,14,27011,86,21,3,38,579,740,53997,35974,Medium,1
4552,Dec,HR,8,39806,87,25,4,37,2550,1473,35974,49444,Medium,1
4553,Oct,HR,12,35230,80,21,5,0,546,927,49444,34921,High,1
4554,Apr,Finance,4,30897,93,21,2,22,7493,1356,34921,42798,Low,0
4555,Jul,IT,0,36466,92,22,2,23,7210,1317,42798,48099,Low,0
4556,Aug,HR,7,23205,97,22,1,18,3423,788,48099,30066,Low,0
4557,Jun,Finance,10,48545,95,23,2,36,412,1133,30066,56292,Low,1
4558,Nov,IT,0,46898,83,25,5,19,2709,2917,56292,51731,High,0
4559,Nov,Sales,6,26430,98,24,1,28,6049,351,51731,39912,Low,0
4560,May,IT,15,48285,81,23,5,36,4757,2916,39912,58792,High,1
4561,Apr,Sales,11,37150,97,24,1,22,4724,201,58792,47488,Low,0
4562,Feb,Sales,5,43162,93,26,2,23,1582,60,47488,50899,Low,0
4563,Apr,IT,0,28228,89,22,3,37,7536,1915,50899,43488,Medium,1
4564,Sep,IT,6,45326,100,21,0,37,703,1156,43488,54097,Low,1
4565,Sep,HR,15,37520,89,21,3,23,916,2422,54097,42316,Medium,0
4566,Jan,IT,4,35308,89,21,3,19,7392,1005,42316,47128,Medium,0
4567,Oct,IT,14,43929,83,21,4,3,6294,1140,47128,50270,High,0
4568,Aug,HR,14,27914,91,22,2,27,3963,829,50270,37218,Low,0
4569,Jan,Finance,6,28722,100,22,0,35,3117,605,37218,39466,Low,0
4570,Jul,HR,14,28190,99,25,1,27,2123,654,39466,36832,Low,0
4571,Sep,Sales,12,42165,87,22,3,13,3493,1980,36832,47196,Medium,0
4572,Aug,IT,13,45921,92,26,3,6,1601,1493,47196,47481,Low,0
4573,Jul,HR,8,39851,87,24,4,24,4876,2766,47481,47511,Medium,0
4574,Aug,Finance,6,31771,92,24,2,32,4313,2117,47511,42474,Low,0
4575,Oct,Sales,6,28318,90,23,3,12,6253,1002,42474,36396,Low,0
4576,Dec,Operations,7,46643,98,20,1,8,6900,952,36396,55247,Low,0
4577,Nov,HR,13,38637,80,25,5,27,3690,2934,55247,46010,High,1
4578,Mar,Sales,14,29245,96,25,1,11,739,2377,46010,30167,Low,0
4579,Jan,IT,6,38219,80,25,5,12,1509,745,30167,41304,High,1
4580,Jun,IT,6,43176,96,21,1,16,2815,2180,41304,47057,Low,0
4581,Sep,HR,6,41401,81,22,5,28,5165,2250,47057,51148,High,1
4582,Dec,Operations,10,18597,100,21,0,10,5877,2202,51148,25071,Low,0
4583,Jun,Sales,2,24965,89,20,3,23,4206,2041,25071,32998,Medium,0
4584,Aug,Operations,14,49336,92,22,2,16,2221,2408,32998,52933,Low,0
4585,Jul,Operations,13,38290,85,23,4,10,5716,278,52933,46709,Medium,0
4586,Sep,IT,10,22508,96,25,1,3,2392,2310,46709,23166,Low,0
4587,Apr,Finance,8,40929,98,24,1,4,3744,561,23166,45493,Low,0
4588,Sep,HR,15,26892,98,25,1,27,5430,804,45493,38651,Low,0
4589,Jan,Finance,9,48457,98,22,1,7,6357,1300,38651,54533,Low,0
4590,Oct,Finance,11,19919,99,26,1,6,2710,1060,54533,22512,Low,0
4591,Apr,Finance,13,28251,92,22,2,36,7843,641,22512,44034,Low,1
4592,Jul,Sales,3,42385,82,25,5,22,5041,2945,44034,49535,High,1
4593,Sep,Finance,13,33623,100,22,0,36,1626,553,49535,43118,Low,1
4594,Jun,IT,10,47728,98,21,1,0,7191,203,43118,55259,Low,0
4595,Jun,Finance,7,22563,97,22,1,5,2012,748,55259,25146,Low,0
4596,Sep,HR,0,48547,95,22,2,10,5288,135,25146,56925,Low,0
4597,Feb,HR,15,37994,82,20,4,29,5399,517,56925,50143,High,1
4598,Feb,IT,9,32132,97,25,1,10,4320,130,50143,38671,Low,0
4599,Nov,HR,2,39695,92,21,2,4,5896,77,38671,47234,Low,0
4600,Aug,HR,6,42465,85,20,3,35,2549,737,47234,53195,Medium,0
4601,Feb,Operations,5,45828,98,20,1,14,6342,615,53195,54836,Low,0
4602,Mar,HR,9,33700,100,20,0,11,7845,678,54836,43776,Low,0
4603,Jul,Finance,12,19535,96,21,1,39,1221,1120,43776,29627,Low,1
4604,Dec,HR,10,24930,99,25,1,23,7904,2514,29627,35708,Low,0
4605,Sep,Finance,0,29522,88,21,3,14,5375,2495,35708,36639,Medium,0
4606,Mar,IT,3,41555,88,24,3,18,4953,1983,36639,49739,Medium,0
4607,Jan,Finance,3,21019,95,22,2,34,956,1644,49739,28519,Low,0
4608,Dec,Finance,14,25805,93,23,2,22,1995,1240,28519,31612,Low,0
4609,Feb,Sales,8,18372,91,22,2,5,7096,1483,31612,25376,Low,0
4610,Nov,HR,6,26123,86,23,4,30,1548,698,25376,35136,Medium,0
4611,Sep,Operations,0,39664,87,21,3,24,2993,1490,35136,47067,Medium,0
4612,Jun,Finance,15,47681,97,20,1,37,5048,746,47067,61339,Low,1
4613,Nov,Operations,10,46201,88,22,3,26,4164,1996,61339,54655,Medium,0
4614,Nov,Operations,14,27892,84,24,4,13,6411,777,54655,37509,High,0
4615,Jul,Finance,2,29237,91,23,3,0,6029,1257,37509,34572,Low,0
4616,Oct,IT,4,29371,99,23,1,38,3149,1157,34572,40895,Low,1
4617,Oct,Sales,7,25566,81,25,5,26,7336,1065,40895,38971,High,1
4618,Mar,Sales,8,41645,93,24,2,3,5435,871,38971,47568,Low,0
4619,Nov,Sales,3,21277,82,21,4,35,6164,1995,47568,33440,High,1
4620,Oct,Finance,10,49805,84,25,4,34,2378,265,33440,60996,High,0
4621,Apr,Sales,3,48437,84,20,4,14,2128,371,60996,53189,High,0
4622,Aug,IT,10,18661,86,24,4,15,1158,981,53189,22506,Medium,0
4623,Apr,Operations,10,41885,83,23,4,24,2399,2391,22506,47182,High,0
4624,Jan,HR,9,32692,92,22,2,5,6224,379,47182,40333,Low,0
4625,Mar,Sales,3,39795,99,20,1,11,3021,1992,40333,43394,Low,0
4626,Jun,Sales,10,46962,93,21,2,25,7335,2681,43394,57526,Low,0
4627,Aug,HR,7,36801,82,22,4,2,4269,2880,57526,38744,High,1
4628,Dec,HR,4,33064,90,23,3,11,5670,577,38744,40416,Low,0
4629,Jul,HR,10,22629,85,25,4,5,7436,1583,40416,29635,Medium,0
4630,May,Sales,11,19880,87,20,3,23,4178,1733,29635,27763,Medium,0
4631,Mar,IT,6,29568,80,24,5,15,1863,694,27763,34619,High,1
4632,Jul,IT,7,39373,87,26,4,2,5496,2372,34619,43225,Medium,0
4633,Aug,IT,14,45516,93,21,2,14,5039,2789,43225,51431,Low,0
4634,Apr,IT,12,21015,96,26,2,15,2320,2028,51431,25148,Low,0
4635,Feb,HR,4,40402,88,22,3,22,1774,2284,25148,44726,Medium,0
4636,Oct,IT,12,27892,87,20,3,11,3824,2559,44726,31442,Medium,0
4637,Apr,Sales,7,45605,88,20,3,16,2897,1576,31442,50684,Medium,0
4638,Nov,Operations,1,19953,88,24,3,37,2122,496,50684,31407,Medium,1
4639,Apr,Sales,2,39764,88,21,3,5,4288,2990,31407,42692,Medium,0
4640,Apr,Operations,14,36421,93,21,2,39,3724,2105,42692,47859,Low,1
4641,Sep,Operations,4,45809,86,26,4,28,4471,2774,47859,54986,Medium,0
4642,Jun,Sales,3,27743,92,22,2,7,806,2067,54986,27920,Low,0
4643,Aug,Operations,10,48398,87,21,3,12,3320,181,27920,54733,Medium,0
4644,Sep,Sales,15,27090,88,20,3,37,4114,2719,54733,37029,Medium,1
4645,Aug,Operations,6,37255,86,21,3,0,2493,2191,37029,38149,Medium,0
4646,Dec,Operations,15,18298,88,20,3,4,7056,420,38149,25936,Medium,0
4647,Feb,Sales,13,35953,94,26,2,16,4569,89,25936,44296,Low,0
4648,Nov,HR,6,39047,95,25,2,5,6473,860,44296,46627,Low,0
4649,Jan,Finance,14,27101,95,25,2,23,3063,578,46627,34977,Low,0
4650,Jul,IT,1,43617,92,24,2,26,7712,1768,34977,56505,Low,0
4651,Oct,Sales,9,22950,93,26,2,39,4690,1412,56505,36162,Low,1
4652,Nov,Finance,6,25053,88,20,3,28,7609,2455,36162,36883,Medium,0
4653,Aug,HR,5,34676,92,24,2,11,3280,1723,36883,39484,Low,0
4654,Jul,Operations,3,33034,98,23,1,26,7172,2585,39484,43674,Low,0
4655,Dec,Finance,0,47256,81,22,5,38,7902,2706,43674,61914,High,1
4656,Oct,HR,12,35614,95,24,2,37,530,2846,61914,41935,Low,1
4657,Dec,Finance,3,20940,83,25,5,24,6496,831,41935,32493,High,0
4658,Feb,Finance,7,25632,80,22,5,8,3581,2619,32493,28754,High,1
4659,Jun,Finance,12,41713,89,26,3,1,6323,1565,28754,46912,Medium,0
4660,Jul,Operations,8,36745,90,23,3,16,197,644,46912,40976,Low,0
4661,Apr,Operations,14,40046,84,24,4,34,6911,756,40976,54640,High,0
4662,Aug,Finance,14,48713,89,25,3,25,5163,889,54640,59203,Medium,0
4663,May,HR,1,39744,89,24,3,6,2698,255,59203,43982,Medium,0
4664,Sep,Finance,10,47704,83,25,5,32,5947,2878,43982,58023,High,0
4665,Nov,Operations,10,26101,89,22,3,20,6390,1679,58023,36058,Medium,0
4666,Jul,HR,13,31510,92,21,2,15,6909,1779,36058,40290,Low,0
4667,Dec,Sales,7,47838,92,20,2,23,5441,1093,40290,58136,Low,0
4668,Sep,Operations,0,23871,84,25,4,37,5143,2306,58136,35400,High,1
4669,Jun,Finance,14,23051,88,20,3,25,35,2086,35400,27872,Medium,0
4670,Jan,Sales,4,18626,82,26,5,18,2721,1132,27872,24002,High,1
4671,May,Operations,6,27746,87,24,4,37,3173,1458,24002,38207,Medium,1
4672,Mar,IT,12,32072,92,24,2,38,4174,1744,38207,44147,Low,1
4673,May,IT,14,36481,96,25,1,13,6246,2799,44147,43621,Low,0
4674,Apr,Sales,0,49346,100,26,0,8,6336,2184,43621,55558,Low,0
4675,Nov,Sales,0,37056,91,21,2,7,2503,2162,55558,38858,Low,0
4676,Dec,HR,3,21448,86,26,4,34,2829,302,38858,32789,Medium,0
4677,Nov,Sales,6,38406,94,25,2,14,4328,594,32789,46145,Low,0
4678,Mar,Operations,5,19633,91,22,2,9,501,144,46145,22126,Low,0
4679,Aug,HR,5,18796,86,23,4,34,6005,2948,22126,29923,Medium,0
4680,Mar,HR,0,31958,82,25,5,40,4442,983,29923,45394,High,1
4681,Dec,IT,15,24868,87,20,3,33,7687,2121,45394,38166,Medium,0
4682,Oct,Operations,2,38881,84,20,4,16,3221,1814,38166,43809,High,0
4683,Feb,Sales,1,29814,99,23,1,5,1594,2510,43809,30137,Low,0
4684,Feb,Sales,8,24140,87,23,3,12,1518,492,30137,27413,Medium,0
4685,Jan,Finance,3,41968,88,26,4,3,229,1255,27413,41274,Medium,0
4686,May,Sales,7,43448,95,21,2,5,5819,143,41274,50533,Low,0
4687,Mar,Sales,14,44862,83,21,4,16,4744,2041,50533,52261,High,0
4688,Jan,Finance,0,25078,84,20,4,11,970,2984,52261,25562,High,0
4689,Aug,Sales,4,41845,86,20,3,8,1970,1636,25562,43981,Medium,0
4690,Aug,Sales,8,25307,85,24,4,9,3970,376,43981,31395,Medium,0
4691,Feb,IT,7,36964,92,20,2,12,5813,936,31395,44162,Low,0
4692,Jan,IT,1,38541,84,25,4,14,6137,1823,44162,46268,High,0
4693,Feb,Sales,3,24332,94,24,2,12,894,142,46268,28224,Low,0
4694,Oct,Operations,11,37328,87,21,3,35,7620,1929,28224,51587,Medium,0
4695,Jan,IT,9,46086,85,22,4,28,2250,1550,51587,53253,Medium,0
4696,Aug,Sales,3,49250,94,23,2,33,7827,1390,53253,64207,Low,0
4697,Jul,IT,9,36649,94,21,2,18,6562,2123,64207,45345,Low,0
4698,Feb,Sales,5,40080,90,21,3,14,2635,2598,45345,43348,Low,0
4699,Jun,Finance,1,30876,93,20,2,29,4471,2318,43348,40861,Low,0
4700,May,IT,15,30738,90,22,3,10,1890,239,40861,35473,Low,0
4701,Sep,HR,3,25750,98,26,1,19,6314,359,35473,37138,Low,0
4702,Feb,HR,3,43246,100,26,0,20,541,2010,37138,46270,Low,0
4703,Jun,HR,13,47285,87,21,3,10,1943,92,46270,51133,Medium,0
4704,Mar,HR,9,26668,100,21,0,31,859,2181,51133,33193,Low,0
4705,May,Sales,12,26364,85,24,4,16,1868,2777,33193,29008,Medium,0
4706,Sep,IT,0,35592,81,24,5,14,2613,463,29008,41717,High,1
4707,Oct,HR,7,36843,81,23,5,18,4647,682,41717,45497,High,1
4708,May,IT,2,31330,100,23,0,33,7391,2885,45497,44375,Low,0
4709,Nov,HR,5,36257,99,24,1,9,6471,1507,44375,43850,Low,0
4710,Aug,Finance,0,30461,81,26,5,28,2478,925,43850,38616,High,1
4711,Jan,Finance,12,21060,91,24,3,35,3744,1216,38616,32816,Low,0
4712,Jul,Operations,13,46130,83,20,4,29,6092,1893,32816,58133,High,0
4713,Jun,Operations,15,31020,90,21,3,26,6109,2018,58133,42115,Low,0
4714,Aug,Operations,11,25480,98,25,1,9,558,1079,42115,27596,Low,0
4715,Jan,Finance,14,44771,82,26,5,37,4308,453,27596,58530,High,1
4716,Nov,Sales,4,24336,98,21,1,31,7732,1706,58530,38747,Low,0
4717,Dec,HR,14,37778,90,21,3,32,7754,205,38747,53315,Low,0
4718,Nov,Sales,6,22155,98,24,1,20,6459,1646,53315,32718,Low,0
4719,Jul,Operations,3,39813,89,24,3,26,3388,714,32718,48262,Medium,0
4720,May,Finance,15,41049,84,20,4,0,1597,2300,48262,40279,High,0
4721,Sep,HR,8,19578,94,26,2,26,4485,1518,40279,29590,Low,0
4722,Jan,Finance,9,19318,85,25,4,14,5958,1091,29590,27093,Medium,0
4723,Oct,Sales,6,29475,88,26,4,20,2864,1873,27093,35690,Medium,0
4724,Feb,Sales,15,48090,87,24,4,21,7042,2012,35690,58416,Medium,0
4725,May,Operations,11,18509,99,22,1,40,7553,1267,58416,34359,Low,1
4726,Oct,Finance,3,43222,86,22,4,24,6808,2958,34359,52337,Medium,0
4727,Nov,Finance,13,44947,94,26,2,22,692,2540,52337,49151,Low,0
4728,Oct,IT,15,39464,85,26,4,32,1290,703,49151,47799,Medium,0
4729,Jun,Sales,12,37741,88,25,3,9,5072,655,47799,44450,Medium,0
4730,Jul,IT,4,37768,88,21,3,18,2668,2477,44450,41771,Medium,0
4731,Aug,Operations,2,23870,88,25,3,21,1768,2277,41771,29008,Medium,0
4732,Mar,Finance,9,20414,83,25,5,3,5731,2821,29008,23298,High,0
4733,Sep,IT,15,22816,99,23,1,5,1464,1804,23298,23408,Low,0
4734,Aug,Operations,11,41604,86,20,3,2,2908,2208,23408,43068,Medium,0
4735,Jan,Operations,12,32417,81,24,5,13,934,2497,43068,34387,High,1
4736,Mar,IT,11,31377,83,25,5,3,7566,1711,34387,37855,High,0
4737,Aug,HR,11,44544,87,24,4,30,5943,2925,37855,54791,Medium,0
4738,Sep,Finance,6,24943,98,20,1,4,7503,235,54791,32691,Low,0
4739,Oct,Operations,15,23448,93,20,2,24,4000,690,32691,32529,Low,0
4740,Jun,Sales,12,21134,96,23,1,3,6160,2441,32529,24811,Low,0
4741,Jan,Finance,0,28348,82,21,4,24,2449,1217,24811,35699,High,1
4742,Jul,IT,0,28624,97,23,1,26,6783,1601,35699,40199,Low,0
4743,Jun,Finance,10,44925,81,21,4,29,35,827,40199,51667,High,1
4744,Aug,IT,8,23642,80,23,5,24,2353,1073,51667,31258,High,1
4745,Feb,Operations,7,47306,95,20,1,13,5700,2012,31258,54992,Low,0
4746,Jan,HR,8,22437,90,22,3,5,2303,952,54992,24787,Low,0
4747,Feb,Finance,2,23041,82,20,4,20,2310,2463,24787,28614,High,1
4748,Mar,Finance,11,42766,84,24,4,17,6108,568,28614,52310,High,0
4749,Nov,Finance,2,29031,89,20,3,39,2792,1472,52310,40497,Medium,1
4750,Nov,HR,4,20835,95,20,1,30,5483,2911,40497,30224,Low,0
4751,Apr,Operations,8,28823,96,26,2,3,5577,759,30224,34930,Low,0
4752,May,IT,10,20403,82,23,5,5,3062,1426,34930,22587,High,1
4753,Jun,IT,0,32983,92,25,2,30,5917,2605,22587,43944,Low,0
4754,Mar,IT,8,45125,81,22,5,15,1116,922,43944,49320,High,1
4755,Feb,Operations,7,30088,86,26,4,36,4346,2729,49320,40067,Medium,1
4756,Mar,Operations,9,22478,82,20,4,0,6086,2759,40067,25337,High,1
4757,Aug,Sales,10,40256,92,26,3,3,3998,2418,25337,42245,Low,0
4758,Feb,Finance,6,22699,98,25,1,18,2409,2637,42245,27350,Low,0
4759,May,HR,9,39028,100,21,0,37,4667,1332,27350,52382,Low,1
4760,Jan,HR,12,31168,87,24,4,14,2623,2746,52382,34731,Medium,0
4761,May,Finance,10,40155,96,21,1,21,2899,1178,34731,47389,Low,0
4762,Jan,HR,0,25206,82,20,4,22,6490,2305,47389,35540,High,1
4763,Feb,IT,4,22800,80,23,5,29,4225,1919,35540,32975,High,1
4764,Apr,IT,11,46035,92,21,2,40,483,1387,32975,55553,Low,1
4765,Nov,Sales,6,41829,99,22,1,13,4293,487,55553,48357,Low,0
4766,Jun,HR,3,26833,94,21,2,27,7930,1973,48357,39366,Low,0
4767,Nov,Operations,12,37349,84,23,4,40,3421,2150,39366,48437,High,1
4768,Sep,Operations,11,48163,85,21,4,40,6513,1730,48437,63314,Medium,1
4769,Mar,Finance,15,43157,96,23,1,0,7873,2203,63314,48759,Low,0
4770,Sep,HR,5,37761,82,22,4,1,6034,2093,48759,41467,High,1
4771,Sep,IT,11,33499,99,21,1,12,2810,1084,41467,38451,Low,0
4772,Jul,HR,10,32409,92,23,2,21,5324,1572,38451,41420,Low,0
4773,Jun,Finance,1,29322,99,22,1,35,6951,1406,41420,43725,Low,0
4774,Apr,IT,4,33658,82,25,5,22,5611,2215,43725,42681,High,1
4775,Jan,Sales,6,38102,84,24,4,37,380,495,42681,46532,High,1
4776,Oct,Operations,15,19184,90,23,3,34,950,60,46532,28918,Low,0
4777,May,Finance,11,39003,80,22,5,8,3338,2646,28918,41632,High,1
4778,Feb,Sales,10,33139,89,23,3,5,4654,993,41632,38070,Medium,0
4779,May,Operations,14,42516,95,21,2,32,5027,824,38070,55114,Low,0
4780,Nov,Sales,5,38356,97,25,1,9,4556,1568,55114,44211,Low,0
4781,Aug,Operations,14,33895,89,20,3,0,3721,1059,44211,37126,Medium,0
4782,Feb,Operations,4,29455,100,21,0,2,4895,1633,37126,33315,Low,0
4783,Apr,HR,1,36276,86,25,4,28,7048,2086,33315,48163,Medium,0
4784,Oct,HR,8,24986,82,24,5,19,21,1611,48163,27696,High,1
4785,Nov,Operations,12,30625,87,23,3,0,7043,87,27696,38241,Medium,0
4786,Apr,Operations,1,18995,86,23,4,20,862,1964,38241,22413,Medium,0
4787,Dec,Sales,1,34516,97,23,1,11,970,1210,22413,36547,Low,0
4788,Jun,Sales,2,47377,93,25,2,24,6914,548,36547,60354,Low,0
4789,Mar,Operations,9,23033,98,26,1,17,3175,2563,60354,27882,Low,0
4790,Feb,Finance,8,48794,87,21,3,29,7195,2255,27882,60586,Medium,0
4791,Nov,Operations,10,31563,85,23,4,39,3367,617,60586,43559,Medium,1
4792,Oct,Sales,6,48415,90,26,3,9,7797,1660,43559,57490,Low,0
4793,Mar,Sales,14,44195,81,21,4,32,6146,1739,57490,56609,High,1
4794,May,HR,14,36457,88,22,3,28,3905,900,56609,47127,Medium,0
4795,Jan,IT,14,22966,81,20,4,38,764,2296,47127,31481,High,1
4796,Dec,Operations,12,29310,100,22,0,7,7178,2688,31481,34879,Low,0
4797,Dec,Finance,6,28617,87,26,4,25,4863,1262,34879,37694,Medium,0
4798,Aug,HR,12,42653,87,22,3,13,2959,2841,37694,46636,Medium,0
4799,Dec,Operations,6,33426,88,24,3,34,7960,2979,46636,46468,Medium,0
4800,Jul,Operations,11,36322,92,24,2,22,5394,2211,46468,44551,Low,0
4801,Aug,IT,11,22832,96,20,1,27,7720,1093,44551,35884,Low,0
4802,Jul,Operations,1,34274,87,25,4,22,6969,26,35884,46022,Medium,0
4803,Apr,Finance,8,49355,93,26,2,14,1971,489,46022,54917,Low,0
4804,Apr,Finance,13,42932,89,24,3,6,4661,2250,54917,46315,Medium,0
4805,Nov,IT,5,34550,90,24,3,40,2429,2515,46315,44097,Low,1
4806,Feb,Operations,12,32225,98,24,1,39,1855,240,44097,43144,Low,1
4807,Jun,IT,12,24225,89,25,3,35,1912,395,43144,33934,Medium,0
4808,Oct,Finance,3,40376,88,25,3,30,3946,941,33934,50342,Medium,0
4809,Jan,IT,9,48092,81,25,5,1,5947,518,50342,53958,High,1
4810,Sep,Finance,3,32846,89,22,3,38,4063,2528,53958,43369,Medium,1
4811,Aug,Finance,2,23754,95,22,2,26,244,482,43369,30105,Low,0
4812,Apr,Operations,15,20176,93,22,2,28,4241,1266,30105,30133,Low,0
4813,Jun,HR,9,20205,96,20,1,26,3355,1809,30133,28282,Low,0
4814,Jan,Finance,14,41072,91,22,2,14,3967,2164,28282,45696,Low,0
4815,Sep,HR,10,18320,96,20,1,17,3635,1415,45696,24586,Low,0
4816,Feb,Operations,13,22370,90,21,3,3,3758,1616,24586,25102,Low,0
4817,Oct,Operations,6,46985,93,26,2,36,4898,2183,25102,59178,Low,1
4818,Dec,HR,6,38468,96,23,1,3,732,1362,59178,38475,Low,0
4819,Nov,Operations,3,43521,80,21,5,6,6922,2262,38475,50432,High,1
4820,Apr,Finance,4,44937,91,22,2,39,6367,1579,50432,60143,Low,1
4821,Mar,Sales,11,19902,91,23,3,8,7640,268,60143,29798,Low,0
4822,Oct,IT,7,25796,97,21,1,36,6918,1096,29798,40374,Low,1
4823,Jul,Sales,10,24608,81,24,5,37,6467,1835,40374,38772,High,1
4824,Sep,IT,10,47962,96,21,1,25,3050,2935,38772,54656,Low,0
4825,May,IT,15,32766,84,21,4,39,3010,2998,54656,41856,High,1
4826,Sep,IT,12,30267,87,24,4,3,4301,1065,41856,33607,Medium,0
4827,Jan,Operations,9,21916,100,23,0,31,2562,2607,33607,29221,Low,0
4828,Jan,HR,0,43657,97,21,1,31,251,1795,29221,50001,Low,0
4829,Dec,HR,6,48055,86,22,4,0,7334,1179,50001,54377,Medium,0
4830,Jul,Operations,13,48402,88,20,3,25,7992,2430,54377,60262,Medium,0
4831,Mar,Operations,14,30886,93,24,2,7,1574,2585,60262,31877,Low,0
4832,Apr,HR,3,37694,81,24,5,38,7632,2496,31877,52341,High,1
4833,Jun,Sales,15,48594,91,21,2,26,7490,2301,52341,59506,Low,0
4834,Dec,IT,7,18730,96,25,1,15,2278,493,59506,24695,Low,0
4835,Jan,IT,2,23702,98,24,1,23,7471,508,24695,36458,Low,0
4836,Jun,Operations,11,34367,95,25,2,18,2262,382,36458,41009,Low,0
4837,Oct,Sales,14,35054,90,20,2,16,3788,1741,41009,40527,Low,0
4838,Aug,Finance,1,31418,96,26,2,31,2840,2127,40527,40193,Low,0
4839,Mar,Finance,6,34407,89,25,3,38,2841,2928,40193,44419,Medium,1
4840,Jun,IT,4,31002,90,23,3,40,6761,663,44419,47359,Low,1
4841,Mar,HR,8,21560,80,21,5,31,6436,1525,47359,33482,High,1
4842,Jun,Operations,0,33606,92,26,3,20,2755,2213,33482,39799,Low,0
4843,Oct,Sales,5,34457,99,24,1,5,7237,1171,39799,41053,Low,0
4844,Oct,HR,7,38363,84,24,4,29,977,1871,41053,44477,High,0
4845,Mar,HR,4,47202,97,22,1,39,6258,250,44477,63622,Low,1
4846,Jun,Finance,2,20510,88,22,3,16,719,718,63622,25105,Medium,0
4847,Dec,Operations,15,39510,90,21,3,21,155,2873,25105,42402,Low,0
4848,Dec,IT,3,35371,98,21,1,11,794,44,42402,38555,Low,0
4849,Jun,Operations,6,32283,87,21,3,24,1397,1519,38555,37430,Medium,0
4850,Jun,Finance,0,25237,94,25,2,28,2516,908,37430,33664,Low,0
4851,Aug,HR,13,47233,92,25,2,19,5204,2669,33664,54231,Low,0
4852,Oct,Operations,14,24801,82,23,5,9,6392,1449,54231,32053,High,1
4853,Jul,Operations,15,42214,96,24,1,14,2424,2626,32053,44921,Low,0
4854,Jun,IT,10,26612,93,24,2,0,4147,1825,44921,29148,Low,0
4855,Nov,HR,5,39449,84,22,4,38,7802,746,29148,55747,High,1
4856,Jul,HR,4,35903,88,25,3,15,6696,2632,55747,44256,Medium,0
4857,Sep,Operations,9,48554,99,20,1,5,2630,2655,44256,50504,Low,0
4858,Jul,HR,8,21983,94,25,2,40,4164,1653,50504,34404,Low,1
4859,Jun,Operations,10,27104,92,26,3,13,1802,42,34404,32581,Low,0
4860,Feb,Operations,13,44106,88,24,3,23,930,1461,32581,49677,Medium,0
4861,Jun,HR,11,40685,97,21,1,16,4796,2436,49677,47251,Low,0
4862,Feb,Operations,15,46648,95,24,2,12,7846,1067,47251,56693,Low,0
4863,Sep,IT,7,36572,81,20,4,28,84,578,56693,42501,High,1
4864,May,IT,15,34131,94,25,2,36,5297,2019,42501,46331,Low,1
4865,Jan,IT,0,31038,94,20,2,31,944,1299,46331,38637,Low,0
4866,Feb,HR,15,45122,81,22,5,39,7145,1746,38637,60456,High,1
4867,Aug,HR,3,28969,87,23,3,29,5906,1692,60456,40699,Medium,0
4868,Feb,Sales,3,21539,87,24,4,14,805,1558,40699,24573,Medium,0
4869,Nov,Finance,14,31585,99,24,1,15,2803,889,24573,37662,Low,0
4870,May,Finance,1,48547,86,26,4,19,7539,1105,37662,59874,Medium,0
4871,Jul,Finance,11,33205,99,25,1,11,2156,1683,59874,37165,Low,0
4872,Mar,IT,7,26551,87,26,4,5,1140,1806,37165,27848,Medium,0
4873,Mar,Operations,4,25848,81,24,5,36,6514,1817,27848,38842,High,1
4874,Jan,Sales,2,24571,96,20,1,2,492,1420,38842,23649,Low,0
4875,Feb,Sales,11,20288,85,21,4,9,1304,157,23649,23718,Medium,0
4876,Oct,HR,8,30748,90,25,3,34,6749,2115,23718,44413,Low,0
4877,Mar,Sales,15,30585,88,20,3,22,3051,2621,44413,36713,Medium,0
4878,Oct,Finance,1,38731,90,22,3,31,1472,1860,36713,46471,Low,0
4879,Oct,Sales,2,45377,99,22,1,24,1010,72,46471,52859,Low,0
4880,Jun,Finance,4,23793,98,20,1,22,7354,2510,52859,34141,Low,0
4881,Nov,IT,10,43365,93,26,2,26,2204,2794,34141,49479,Low,0
4882,Jun,Finance,15,37081,80,23,5,38,4900,1451,49479,50030,High,1
4883,Jun,IT,9,46320,85,23,4,7,5531,495,50030,52872,Medium,0
4884,Apr,Sales,5,28093,94,23,2,13,4362,445,52872,35480,Low,0
4885,Jun,IT,6,42950,85,23,4,23,1293,1243,35480,48626,Medium,0
4886,Feb,Finance,11,35645,89,21,3,37,3566,311,48626,48118,Medium,1
4887,Nov,IT,14,30116,83,25,5,9,3721,1100,48118,35467,High,0
4888,Apr,Sales,14,26270,96,22,1,29,7553,2535,35467,38545,Low,0
4889,Jan,Operations,13,35511,94,24,2,16,487,154,38545,40357,Low,0
4890,Nov,HR,13,49097,83,25,5,17,3979,1509,40357,55964,High,0
4891,Aug,Finance,12,28746,94,21,2,31,5175,1339,55964,39894,Low,0
4892,Sep,IT,6,36879,94,22,2,15,454,12,39894,41115,Low,0
4893,Mar,Operations,10,34363,80,24,5,26,89,1307,41115,39738,High,1
4894,Jan,IT,2,45675,84,26,5,10,3226,755,39738,51157,High,0
